Entity,Code,Date,new_vaccinations_smoothed_per_million
Albania,ALB,2021-01-11,22
Albania,ALB,2021-01-12,22
Albania,ALB,2021-01-13,22
Albania,ALB,2021-01-14,23
Albania,ALB,2021-01-15,22
Albania,ALB,2021-01-16,22
Albania,ALB,2021-01-17,20
Albania,ALB,2021-01-18,19
Albania,ALB,2021-01-19,18
Albania,ALB,2021-01-20,16
Albania,ALB,2021-01-21,14
Albania,ALB,2021-01-22,12
Albania,ALB,2021-01-23,9
Albania,ALB,2021-01-24,7
Albania,ALB,2021-01-25,5
Albania,ALB,2021-01-26,3
Albania,ALB,2021-01-27,1
Albania,ALB,2021-02-03,4
Albania,ALB,2021-02-04,8
Albania,ALB,2021-02-05,12
Albania,ALB,2021-02-06,16
Albania,ALB,2021-02-07,21
Albania,ALB,2021-02-08,25
Albania,ALB,2021-02-09,28
Albania,ALB,2021-02-10,28
Albania,ALB,2021-02-11,27
Albania,ALB,2021-02-12,27
Albania,ALB,2021-02-13,26
Albania,ALB,2021-02-14,26
Albania,ALB,2021-02-15,25
Albania,ALB,2021-02-16,25
Albania,ALB,2021-02-17,25
Albania,ALB,2021-02-18,88
Albania,ALB,2021-02-19,141
Albania,ALB,2021-02-20,179
Albania,ALB,2021-02-21,218
Albania,ALB,2021-02-22,257
Albania,ALB,2021-02-23,310
Albania,ALB,2021-02-24,362
Albania,ALB,2021-02-25,352
Albania,ALB,2021-02-26,347
Albania,ALB,2021-02-27,357
Albania,ALB,2021-02-28,366
Albania,ALB,2021-03-01,376
Albania,ALB,2021-03-02,357
Albania,ALB,2021-03-03,337
Algeria,DZA,2021-01-30,1
Algeria,DZA,2021-01-31,43
Algeria,DZA,2021-02-01,57
Algeria,DZA,2021-02-02,64
Algeria,DZA,2021-02-03,69
Algeria,DZA,2021-02-04,71
Algeria,DZA,2021-02-05,73
Algeria,DZA,2021-02-06,85
Algeria,DZA,2021-02-07,85
Algeria,DZA,2021-02-08,85
Algeria,DZA,2021-02-09,85
Algeria,DZA,2021-02-10,85
Algeria,DZA,2021-02-11,85
Algeria,DZA,2021-02-12,85
Algeria,DZA,2021-02-13,85
Algeria,DZA,2021-02-14,85
Algeria,DZA,2021-02-15,85
Algeria,DZA,2021-02-16,85
Algeria,DZA,2021-02-17,85
Algeria,DZA,2021-02-18,85
Algeria,DZA,2021-02-19,85
Andorra,AND,2021-01-26,854
Andorra,AND,2021-01-27,854
Andorra,AND,2021-01-28,854
Andorra,AND,2021-01-29,854
Andorra,AND,2021-01-30,854
Andorra,AND,2021-01-31,854
Andorra,AND,2021-02-01,854
Andorra,AND,2021-02-02,777
Andorra,AND,2021-02-03,712
Andorra,AND,2021-02-04,647
Andorra,AND,2021-02-05,569
Andorra,AND,2021-02-06,505
Andorra,AND,2021-02-07,440
Andorra,AND,2021-02-08,362
Andorra,AND,2021-02-09,362
Andorra,AND,2021-02-10,362
Andorra,AND,2021-02-11,621
Andorra,AND,2021-02-12,880
Andorra,AND,2021-02-13,958
Andorra,AND,2021-02-14,1048
Andorra,AND,2021-02-15,1126
Andorra,AND,2021-02-16,1217
Andorra,AND,2021-02-17,1294
Andorra,AND,2021-02-18,1126
Andorra,AND,2021-02-19,958
Andorra,AND,2021-02-20,919
Andorra,AND,2021-02-21,867
Andorra,AND,2021-02-22,828
Andorra,AND,2021-02-23,777
Andorra,AND,2021-02-24,738
Andorra,AND,2021-02-25,725
Andorra,AND,2021-02-26,712
Anguilla,AIA,2021-02-05,9932
Anguilla,AIA,2021-02-06,9932
Anguilla,AIA,2021-02-07,9932
Anguilla,AIA,2021-02-08,9932
Anguilla,AIA,2021-02-09,9932
Anguilla,AIA,2021-02-10,9932
Anguilla,AIA,2021-02-11,9932
Anguilla,AIA,2021-02-12,9932
Anguilla,AIA,2021-02-13,9932
Anguilla,AIA,2021-02-14,22064
Anguilla,AIA,2021-02-15,21530
Anguilla,AIA,2021-02-16,21064
Anguilla,AIA,2021-02-17,20597
Anguilla,AIA,2021-02-18,20064
Anguilla,AIA,2021-02-19,19597
Anguilla,AIA,2021-02-20,19064
Anguilla,AIA,2021-02-21,6466
Anguilla,AIA,2021-02-22,6466
Anguilla,AIA,2021-02-23,6466
Anguilla,AIA,2021-02-24,6466
Anguilla,AIA,2021-02-25,6466
Anguilla,AIA,2021-02-26,6466
Argentina,ARG,2020-12-30,346
Argentina,ARG,2020-12-31,346
Argentina,ARG,2021-01-01,245
Argentina,ARG,2021-01-02,194
Argentina,ARG,2021-01-03,164
Argentina,ARG,2021-01-04,143
Argentina,ARG,2021-01-05,177
Argentina,ARG,2021-01-06,181
Argentina,ARG,2021-01-07,185
Argentina,ARG,2021-01-08,233
Argentina,ARG,2021-01-09,264
Argentina,ARG,2021-01-10,296
Argentina,ARG,2021-01-11,327
Argentina,ARG,2021-01-12,311
Argentina,ARG,2021-01-13,295
Argentina,ARG,2021-01-14,295
Argentina,ARG,2021-01-15,295
Argentina,ARG,2021-01-16,287
Argentina,ARG,2021-01-17,279
Argentina,ARG,2021-01-18,272
Argentina,ARG,2021-01-19,264
Argentina,ARG,2021-01-20,256
Argentina,ARG,2021-01-21,259
Argentina,ARG,2021-01-22,249
Argentina,ARG,2021-01-23,246
Argentina,ARG,2021-01-24,229
Argentina,ARG,2021-01-25,200
Argentina,ARG,2021-01-26,213
Argentina,ARG,2021-01-27,222
Argentina,ARG,2021-01-28,197
Argentina,ARG,2021-01-29,204
Argentina,ARG,2021-01-30,248
Argentina,ARG,2021-01-31,250
Argentina,ARG,2021-02-01,264
Argentina,ARG,2021-02-02,254
Argentina,ARG,2021-02-03,248
Argentina,ARG,2021-02-04,367
Argentina,ARG,2021-02-05,359
Argentina,ARG,2021-02-06,332
Argentina,ARG,2021-02-07,411
Argentina,ARG,2021-02-08,429
Argentina,ARG,2021-02-09,401
Argentina,ARG,2021-02-10,439
Argentina,ARG,2021-02-11,407
Argentina,ARG,2021-02-12,423
Argentina,ARG,2021-02-13,426
Argentina,ARG,2021-02-14,343
Argentina,ARG,2021-02-15,310
Argentina,ARG,2021-02-16,310
Argentina,ARG,2021-02-17,243
Argentina,ARG,2021-02-18,198
Argentina,ARG,2021-02-19,243
Argentina,ARG,2021-02-20,319
Argentina,ARG,2021-02-21,350
Argentina,ARG,2021-02-22,355
Argentina,ARG,2021-02-23,428
Argentina,ARG,2021-02-24,531
Argentina,ARG,2021-02-25,614
Argentina,ARG,2021-02-26,744
Argentina,ARG,2021-02-27,878
Argentina,ARG,2021-02-28,963
Argentina,ARG,2021-03-01,1033
Argentina,ARG,2021-03-02,1200
Argentina,ARG,2021-03-03,1267
Australia,AUS,2021-02-22,0
Australia,AUS,2021-02-23,16
Australia,AUS,2021-02-24,39
Australia,AUS,2021-02-25,98
Australia,AUS,2021-02-26,140
Australia,AUS,2021-02-27,168
Australia,AUS,2021-02-28,179
Australia,AUS,2021-03-01,189
Australia,AUS,2021-03-02,219
Australia,AUS,2021-03-03,246
Austria,AUT,2021-01-14,717
Austria,AUT,2021-01-15,1026
Austria,AUT,2021-01-16,1014
Austria,AUT,2021-01-17,964
Austria,AUT,2021-01-18,1074
Austria,AUT,2021-01-19,1208
Austria,AUT,2021-01-20,1683
Austria,AUT,2021-01-21,1677
Austria,AUT,2021-01-22,1526
Austria,AUT,2021-01-23,1469
Austria,AUT,2021-01-24,1418
Austria,AUT,2021-01-25,1399
Austria,AUT,2021-01-26,1431
Austria,AUT,2021-01-27,1021
Austria,AUT,2021-01-28,718
Austria,AUT,2021-01-29,717
Austria,AUT,2021-01-30,824
Austria,AUT,2021-01-31,847
Austria,AUT,2021-02-01,803
Austria,AUT,2021-02-02,851
Austria,AUT,2021-02-03,967
Austria,AUT,2021-02-04,1015
Austria,AUT,2021-02-05,1087
Austria,AUT,2021-02-06,1014
Austria,AUT,2021-02-07,1034
Austria,AUT,2021-02-08,1117
Austria,AUT,2021-02-09,1110
Austria,AUT,2021-02-10,1224
Austria,AUT,2021-02-11,1285
Austria,AUT,2021-02-12,1396
Austria,AUT,2021-02-13,1335
Austria,AUT,2021-02-14,1334
Austria,AUT,2021-02-15,1662
Austria,AUT,2021-02-16,1695
Austria,AUT,2021-02-17,1823
Austria,AUT,2021-02-18,1950
Austria,AUT,2021-02-19,1927
Austria,AUT,2021-02-20,2057
Austria,AUT,2021-02-21,2126
Austria,AUT,2021-02-22,1846
Austria,AUT,2021-02-23,1869
Austria,AUT,2021-02-24,1771
Austria,AUT,2021-02-25,1842
Austria,AUT,2021-02-26,2126
Austria,AUT,2021-02-27,2340
Austria,AUT,2021-02-28,2357
Austria,AUT,2021-03-01,2393
Austria,AUT,2021-03-02,2532
Austria,AUT,2021-03-03,2640
Azerbaijan,AZE,2021-01-18,321
Azerbaijan,AZE,2021-01-19,321
Azerbaijan,AZE,2021-01-20,321
Azerbaijan,AZE,2021-01-21,321
Azerbaijan,AZE,2021-01-22,321
Azerbaijan,AZE,2021-01-23,321
Azerbaijan,AZE,2021-01-24,321
Azerbaijan,AZE,2021-01-25,321
Azerbaijan,AZE,2021-01-26,321
Azerbaijan,AZE,2021-01-27,321
Azerbaijan,AZE,2021-01-28,321
Azerbaijan,AZE,2021-01-29,321
Azerbaijan,AZE,2021-01-30,321
Azerbaijan,AZE,2021-01-31,321
Azerbaijan,AZE,2021-02-01,321
Azerbaijan,AZE,2021-02-02,321
Azerbaijan,AZE,2021-02-03,321
Azerbaijan,AZE,2021-02-04,321
Azerbaijan,AZE,2021-02-05,321
Azerbaijan,AZE,2021-02-06,321
Azerbaijan,AZE,2021-02-07,415
Azerbaijan,AZE,2021-02-08,509
Azerbaijan,AZE,2021-02-09,603
Azerbaijan,AZE,2021-02-10,697
Azerbaijan,AZE,2021-02-11,791
Azerbaijan,AZE,2021-02-12,885
Azerbaijan,AZE,2021-02-13,979
Azerbaijan,AZE,2021-02-14,979
Azerbaijan,AZE,2021-02-15,979
Azerbaijan,AZE,2021-02-16,979
Azerbaijan,AZE,2021-02-17,979
Azerbaijan,AZE,2021-02-18,979
Azerbaijan,AZE,2021-02-19,979
Azerbaijan,AZE,2021-02-20,979
Azerbaijan,AZE,2021-02-21,979
Azerbaijan,AZE,2021-02-22,979
Azerbaijan,AZE,2021-02-23,979
Azerbaijan,AZE,2021-02-24,979
Azerbaijan,AZE,2021-02-25,979
Azerbaijan,AZE,2021-02-26,979
Azerbaijan,AZE,2021-02-27,979
Azerbaijan,AZE,2021-02-28,979
Azerbaijan,AZE,2021-03-01,979
Azerbaijan,AZE,2021-03-02,1149
Azerbaijan,AZE,2021-03-03,1319
Bahrain,BHR,2020-12-24,6527
Bahrain,BHR,2020-12-25,3402
Bahrain,BHR,2020-12-26,2467
Bahrain,BHR,2020-12-27,2152
Bahrain,BHR,2020-12-28,1886
Bahrain,BHR,2020-12-29,1673
Bahrain,BHR,2020-12-30,1541
Bahrain,BHR,2020-12-31,720
Bahrain,BHR,2021-01-01,739
Bahrain,BHR,2021-01-02,717
Bahrain,BHR,2021-01-03,594
Bahrain,BHR,2021-01-04,554
Bahrain,BHR,2021-01-05,659
Bahrain,BHR,2021-01-06,937
Bahrain,BHR,2021-01-07,1141
Bahrain,BHR,2021-01-08,1590
Bahrain,BHR,2021-01-09,2020
Bahrain,BHR,2021-01-10,2398
Bahrain,BHR,2021-01-11,2602
Bahrain,BHR,2021-01-12,2844
Bahrain,BHR,2021-01-13,2762
Bahrain,BHR,2021-01-14,3134
Bahrain,BHR,2021-01-15,3738
Bahrain,BHR,2021-01-16,4450
Bahrain,BHR,2021-01-17,4392
Bahrain,BHR,2021-01-18,4217
Bahrain,BHR,2021-01-19,3847
Bahrain,BHR,2021-01-20,3591
Bahrain,BHR,2021-01-21,3207
Bahrain,BHR,2021-01-22,2400
Bahrain,BHR,2021-01-23,1502
Bahrain,BHR,2021-01-24,1437
Bahrain,BHR,2021-01-25,1636
Bahrain,BHR,2021-01-26,1877
Bahrain,BHR,2021-01-27,1982
Bahrain,BHR,2021-01-28,1819
Bahrain,BHR,2021-01-29,1545
Bahrain,BHR,2021-01-30,1292
Bahrain,BHR,2021-01-31,1082
Bahrain,BHR,2021-02-01,890
Bahrain,BHR,2021-02-02,682
Bahrain,BHR,2021-02-03,618
Bahrain,BHR,2021-02-04,654
Bahrain,BHR,2021-02-05,817
Bahrain,BHR,2021-02-06,1017
Bahrain,BHR,2021-02-07,1666
Bahrain,BHR,2021-02-08,2368
Bahrain,BHR,2021-02-09,3263
Bahrain,BHR,2021-02-10,3736
Bahrain,BHR,2021-02-11,4003
Bahrain,BHR,2021-02-12,4449
Bahrain,BHR,2021-02-13,5014
Bahrain,BHR,2021-02-14,4817
Bahrain,BHR,2021-02-15,4184
Bahrain,BHR,2021-02-16,3362
Bahrain,BHR,2021-02-17,3189
Bahrain,BHR,2021-02-18,3232
Bahrain,BHR,2021-02-19,3000
Bahrain,BHR,2021-02-20,2476
Bahrain,BHR,2021-02-21,2199
Bahrain,BHR,2021-02-22,2290
Bahrain,BHR,2021-02-23,2387
Bahrain,BHR,2021-02-24,2298
Bahrain,BHR,2021-02-25,2240
Bahrain,BHR,2021-02-26,2069
Bahrain,BHR,2021-02-27,1977
Bahrain,BHR,2021-02-28,1949
Bahrain,BHR,2021-03-01,1921
Bahrain,BHR,2021-03-02,1784
Bahrain,BHR,2021-03-03,1596
Bangladesh,BGD,2021-01-27,0
Bangladesh,BGD,2021-01-28,2
Bangladesh,BGD,2021-01-29,7
Bangladesh,BGD,2021-01-30,10
Bangladesh,BGD,2021-01-31,12
Bangladesh,BGD,2021-02-01,13
Bangladesh,BGD,2021-02-02,14
Bangladesh,BGD,2021-02-03,16
Bangladesh,BGD,2021-02-04,19
Bangladesh,BGD,2021-02-05,19
Bangladesh,BGD,2021-02-06,19
Bangladesh,BGD,2021-02-07,19
Bangladesh,BGD,2021-02-08,80
Bangladesh,BGD,2021-02-09,142
Bangladesh,BGD,2021-02-10,277
Bangladesh,BGD,2021-02-11,389
Bangladesh,BGD,2021-02-12,502
Bangladesh,BGD,2021-02-13,615
Bangladesh,BGD,2021-02-14,759
Bangladesh,BGD,2021-02-15,891
Bangladesh,BGD,2021-02-16,1024
Bangladesh,BGD,2021-02-17,1083
Bangladesh,BGD,2021-02-18,1195
Bangladesh,BGD,2021-02-19,1181
Bangladesh,BGD,2021-02-20,1168
Bangladesh,BGD,2021-02-21,1119
Bangladesh,BGD,2021-02-22,1020
Bangladesh,BGD,2021-02-23,981
Bangladesh,BGD,2021-02-24,943
Bangladesh,BGD,2021-02-25,870
Bangladesh,BGD,2021-02-26,826
Bangladesh,BGD,2021-02-27,782
Bangladesh,BGD,2021-02-28,794
Bangladesh,BGD,2021-03-01,796
Bangladesh,BGD,2021-03-02,738
Barbados,BRB,2021-02-16,7631
Barbados,BRB,2021-02-17,8045
Barbados,BRB,2021-02-18,8125
Barbados,BRB,2021-02-19,8630
Barbados,BRB,2021-02-20,7896
Barbados,BRB,2021-02-21,6991
Barbados,BRB,2021-02-22,7259
Barbados,BRB,2021-02-23,7631
Barbados,BRB,2021-02-24,8185
Barbados,BRB,2021-02-25,8842
Barbados,BRB,2021-02-26,9556
Barbados,BRB,2021-02-27,10394
Barbados,BRB,2021-02-28,10972
Belarus,BLR,2020-12-29,43
Belarus,BLR,2020-12-30,43
Belarus,BLR,2020-12-31,43
Belarus,BLR,2021-01-01,43
Belarus,BLR,2021-01-02,43
Belarus,BLR,2021-01-03,43
Belarus,BLR,2021-01-04,43
Belarus,BLR,2021-01-05,43
Belarus,BLR,2021-01-06,43
Belarus,BLR,2021-01-07,43
Belarus,BLR,2021-01-08,43
Belarus,BLR,2021-01-09,43
Belarus,BLR,2021-01-10,43
Belarus,BLR,2021-01-11,43
Belarus,BLR,2021-01-12,43
Belarus,BLR,2021-01-13,43
Belarus,BLR,2021-01-14,43
Belarus,BLR,2021-01-15,43
Belarus,BLR,2021-01-16,43
Belarus,BLR,2021-01-17,43
Belarus,BLR,2021-01-18,43
Belarus,BLR,2021-01-19,43
Belarus,BLR,2021-01-20,43
Belarus,BLR,2021-01-21,43
Belarus,BLR,2021-01-22,43
Belarus,BLR,2021-01-23,43
Belarus,BLR,2021-01-24,43
Belarus,BLR,2021-01-25,43
Belarus,BLR,2021-01-26,43
Belarus,BLR,2021-01-27,43
Belarus,BLR,2021-01-28,43
Belarus,BLR,2021-01-29,43
Belarus,BLR,2021-01-30,43
Belarus,BLR,2021-01-31,43
Belarus,BLR,2021-02-01,43
Belarus,BLR,2021-02-02,43
Belarus,BLR,2021-02-03,43
Belarus,BLR,2021-02-04,43
Belarus,BLR,2021-02-05,43
Belarus,BLR,2021-02-06,43
Belarus,BLR,2021-02-07,43
Belarus,BLR,2021-02-08,43
Belarus,BLR,2021-02-09,43
Belarus,BLR,2021-02-10,43
Belarus,BLR,2021-02-11,43
Belarus,BLR,2021-02-12,43
Belarus,BLR,2021-02-13,43
Belarus,BLR,2021-02-14,43
Belarus,BLR,2021-02-15,43
Belarus,BLR,2021-02-16,43
Belarus,BLR,2021-02-17,43
Belarus,BLR,2021-02-18,43
Belgium,BEL,2020-12-29,0
Belgium,BEL,2020-12-30,21
Belgium,BEL,2020-12-31,14
Belgium,BEL,2021-01-01,11
Belgium,BEL,2021-01-02,9
Belgium,BEL,2021-01-03,7
Belgium,BEL,2021-01-04,6
Belgium,BEL,2021-01-05,26
Belgium,BEL,2021-01-06,67
Belgium,BEL,2021-01-07,168
Belgium,BEL,2021-01-08,281
Belgium,BEL,2021-01-09,320
Belgium,BEL,2021-01-10,325
Belgium,BEL,2021-01-11,394
Belgium,BEL,2021-01-12,566
Belgium,BEL,2021-01-13,778
Belgium,BEL,2021-01-14,960
Belgium,BEL,2021-01-15,1132
Belgium,BEL,2021-01-16,1155
Belgium,BEL,2021-01-17,1191
Belgium,BEL,2021-01-18,1258
Belgium,BEL,2021-01-19,1303
Belgium,BEL,2021-01-20,1302
Belgium,BEL,2021-01-21,1388
Belgium,BEL,2021-01-22,1464
Belgium,BEL,2021-01-23,1501
Belgium,BEL,2021-01-24,1484
Belgium,BEL,2021-01-25,1487
Belgium,BEL,2021-01-26,1403
Belgium,BEL,2021-01-27,1342
Belgium,BEL,2021-01-28,1249
Belgium,BEL,2021-01-29,1135
Belgium,BEL,2021-01-30,1089
Belgium,BEL,2021-01-31,1077
Belgium,BEL,2021-02-01,1033
Belgium,BEL,2021-02-02,1165
Belgium,BEL,2021-02-03,1320
Belgium,BEL,2021-02-04,1440
Belgium,BEL,2021-02-05,1555
Belgium,BEL,2021-02-06,1578
Belgium,BEL,2021-02-07,1606
Belgium,BEL,2021-02-08,1632
Belgium,BEL,2021-02-09,1675
Belgium,BEL,2021-02-10,1624
Belgium,BEL,2021-02-11,1660
Belgium,BEL,2021-02-12,1706
Belgium,BEL,2021-02-13,1731
Belgium,BEL,2021-02-14,1716
Belgium,BEL,2021-02-15,1760
Belgium,BEL,2021-02-16,1609
Belgium,BEL,2021-02-17,1543
Belgium,BEL,2021-02-18,1432
Belgium,BEL,2021-02-19,1384
Belgium,BEL,2021-02-20,1345
Belgium,BEL,2021-02-21,1346
Belgium,BEL,2021-02-22,1326
Belgium,BEL,2021-02-23,1375
Belgium,BEL,2021-02-24,1396
Belgium,BEL,2021-02-25,1437
Belgium,BEL,2021-02-26,1431
Belgium,BEL,2021-02-27,1418
Belgium,BEL,2021-02-28,1401
Belgium,BEL,2021-03-01,1391
Belgium,BEL,2021-03-02,1291
Bermuda,BMU,2021-01-11,4464
Bermuda,BMU,2021-01-12,4464
Bermuda,BMU,2021-01-13,4464
Bermuda,BMU,2021-01-14,4464
Bermuda,BMU,2021-01-15,4464
Bermuda,BMU,2021-01-16,4464
Bermuda,BMU,2021-01-17,4239
Bermuda,BMU,2021-01-18,4015
Bermuda,BMU,2021-01-19,3790
Bermuda,BMU,2021-01-20,3565
Bermuda,BMU,2021-01-21,3356
Bermuda,BMU,2021-01-22,3131
Bermuda,BMU,2021-01-23,2907
Bermuda,BMU,2021-01-24,3131
Bermuda,BMU,2021-01-25,3356
Bermuda,BMU,2021-01-26,3597
Bermuda,BMU,2021-01-27,3822
Bermuda,BMU,2021-01-28,4047
Bermuda,BMU,2021-01-29,4272
Bermuda,BMU,2021-01-30,4512
Bermuda,BMU,2021-01-31,5235
Bermuda,BMU,2021-02-01,5974
Bermuda,BMU,2021-02-02,6696
Bermuda,BMU,2021-02-03,7435
Bermuda,BMU,2021-02-04,8174
Bermuda,BMU,2021-02-05,8896
Bermuda,BMU,2021-02-06,9635
Bermuda,BMU,2021-02-07,8944
Bermuda,BMU,2021-02-08,8270
Bermuda,BMU,2021-02-09,7580
Bermuda,BMU,2021-02-10,7403
Bermuda,BMU,2021-02-11,7242
Bermuda,BMU,2021-02-12,7066
Bermuda,BMU,2021-02-13,6905
Bermuda,BMU,2021-02-14,7419
Bermuda,BMU,2021-02-15,7933
Bermuda,BMU,2021-02-16,8527
Bermuda,BMU,2021-02-17,8607
Bermuda,BMU,2021-02-18,8671
Bermuda,BMU,2021-02-19,8752
Bermuda,BMU,2021-02-20,8832
Bermuda,BMU,2021-02-21,8912
Bermuda,BMU,2021-02-22,8993
Bermuda,BMU,2021-02-23,9378
Bermuda,BMU,2021-02-24,9747
Bermuda,BMU,2021-02-25,10133
Bermuda,BMU,2021-02-26,10518
Bermuda,BMU,2021-02-27,10904
Bermuda,BMU,2021-02-28,10406
Bermuda,BMU,2021-03-01,9892
Bolivia,BOL,2021-01-29,1
Bolivia,BOL,2021-01-30,2
Bolivia,BOL,2021-01-31,2
Bolivia,BOL,2021-02-01,12
Bolivia,BOL,2021-02-02,27
Bolivia,BOL,2021-02-03,51
Bolivia,BOL,2021-02-04,54
Bolivia,BOL,2021-02-05,64
Bolivia,BOL,2021-02-06,73
Bolivia,BOL,2021-02-07,83
Bolivia,BOL,2021-02-08,87
Bolivia,BOL,2021-02-09,85
Bolivia,BOL,2021-02-10,71
Bolivia,BOL,2021-02-11,71
Bolivia,BOL,2021-02-12,67
Bolivia,BOL,2021-02-13,63
Bolivia,BOL,2021-02-14,58
Bolivia,BOL,2021-02-15,54
Bolivia,BOL,2021-02-16,50
Bolivia,BOL,2021-02-17,46
Bolivia,BOL,2021-02-18,42
Bolivia,BOL,2021-02-19,42
Bolivia,BOL,2021-02-20,42
Bolivia,BOL,2021-02-21,42
Bolivia,BOL,2021-02-22,42
Bolivia,BOL,2021-02-23,42
Bolivia,BOL,2021-02-24,42
Bolivia,BOL,2021-02-25,42
Bolivia,BOL,2021-02-26,42
Bolivia,BOL,2021-02-27,42
Bolivia,BOL,2021-02-28,42
Bolivia,BOL,2021-03-01,42
Bolivia,BOL,2021-03-02,42
Bolivia,BOL,2021-03-03,41
Brazil,BRA,2021-01-17,1
Brazil,BRA,2021-01-18,3
Brazil,BRA,2021-01-19,18
Brazil,BRA,2021-01-20,34
Brazil,BRA,2021-01-21,128
Brazil,BRA,2021-01-22,193
Brazil,BRA,2021-01-23,361
Brazil,BRA,2021-01-24,406
Brazil,BRA,2021-01-25,470
Brazil,BRA,2021-01-26,563
Brazil,BRA,2021-01-27,740
Brazil,BRA,2021-01-28,883
Brazil,BRA,2021-01-29,956
Brazil,BRA,2021-01-30,985
Brazil,BRA,2021-01-31,988
Brazil,BRA,2021-02-01,957
Brazil,BRA,2021-02-02,970
Brazil,BRA,2021-02-03,935
Brazil,BRA,2021-02-04,1090
Brazil,BRA,2021-02-05,946
Brazil,BRA,2021-02-06,940
Brazil,BRA,2021-02-07,994
Brazil,BRA,2021-02-08,996
Brazil,BRA,2021-02-09,1027
Brazil,BRA,2021-02-10,1074
Brazil,BRA,2021-02-11,896
Brazil,BRA,2021-02-12,1090
Brazil,BRA,2021-02-13,1159
Brazil,BRA,2021-02-14,1131
Brazil,BRA,2021-02-15,1135
Brazil,BRA,2021-02-16,1203
Brazil,BRA,2021-02-17,1185
Brazil,BRA,2021-02-18,1210
Brazil,BRA,2021-02-19,1236
Brazil,BRA,2021-02-20,1134
Brazil,BRA,2021-02-21,1152
Brazil,BRA,2021-02-22,1166
Brazil,BRA,2021-02-23,1134
Brazil,BRA,2021-02-24,1121
Brazil,BRA,2021-02-25,1070
Brazil,BRA,2021-02-26,1053
Brazil,BRA,2021-02-27,1014
Brazil,BRA,2021-02-28,997
Brazil,BRA,2021-03-01,966
Brazil,BRA,2021-03-02,1038
Brazil,BRA,2021-03-03,1160
Bulgaria,BGR,2020-12-30,416
Bulgaria,BGR,2020-12-31,213
Bulgaria,BGR,2021-01-01,145
Bulgaria,BGR,2021-01-02,115
Bulgaria,BGR,2021-01-03,97
Bulgaria,BGR,2021-01-04,85
Bulgaria,BGR,2021-01-05,77
Bulgaria,BGR,2021-01-06,68
Bulgaria,BGR,2021-01-07,132
Bulgaria,BGR,2021-01-08,177
Bulgaria,BGR,2021-01-09,176
Bulgaria,BGR,2021-01-10,179
Bulgaria,BGR,2021-01-11,183
Bulgaria,BGR,2021-01-12,212
Bulgaria,BGR,2021-01-13,188
Bulgaria,BGR,2021-01-14,135
Bulgaria,BGR,2021-01-15,98
Bulgaria,BGR,2021-01-16,100
Bulgaria,BGR,2021-01-17,95
Bulgaria,BGR,2021-01-18,113
Bulgaria,BGR,2021-01-19,133
Bulgaria,BGR,2021-01-20,146
Bulgaria,BGR,2021-01-21,156
Bulgaria,BGR,2021-01-22,164
Bulgaria,BGR,2021-01-23,160
Bulgaria,BGR,2021-01-24,158
Bulgaria,BGR,2021-01-25,147
Bulgaria,BGR,2021-01-26,142
Bulgaria,BGR,2021-01-27,181
Bulgaria,BGR,2021-01-28,255
Bulgaria,BGR,2021-01-29,302
Bulgaria,BGR,2021-01-30,306
Bulgaria,BGR,2021-01-31,308
Bulgaria,BGR,2021-02-01,326
Bulgaria,BGR,2021-02-02,345
Bulgaria,BGR,2021-02-03,354
Bulgaria,BGR,2021-02-04,337
Bulgaria,BGR,2021-02-05,330
Bulgaria,BGR,2021-02-06,329
Bulgaria,BGR,2021-02-07,327
Bulgaria,BGR,2021-02-08,334
Bulgaria,BGR,2021-02-09,340
Bulgaria,BGR,2021-02-10,330
Bulgaria,BGR,2021-02-11,352
Bulgaria,BGR,2021-02-12,367
Bulgaria,BGR,2021-02-13,376
Bulgaria,BGR,2021-02-14,377
Bulgaria,BGR,2021-02-15,381
Bulgaria,BGR,2021-02-16,389
Bulgaria,BGR,2021-02-17,406
Bulgaria,BGR,2021-02-18,399
Bulgaria,BGR,2021-02-19,608
Bulgaria,BGR,2021-02-20,679
Bulgaria,BGR,2021-02-21,904
Bulgaria,BGR,2021-02-22,1103
Bulgaria,BGR,2021-02-23,1375
Bulgaria,BGR,2021-02-24,1697
Bulgaria,BGR,2021-02-25,2015
Bulgaria,BGR,2021-02-26,2059
Bulgaria,BGR,2021-02-27,2085
Bulgaria,BGR,2021-02-28,1914
Bulgaria,BGR,2021-03-01,1901
Bulgaria,BGR,2021-03-02,1964
Bulgaria,BGR,2021-03-03,1639
Cambodia,KHM,2021-02-10,89
Cambodia,KHM,2021-02-11,52
Cambodia,KHM,2021-02-12,40
Cambodia,KHM,2021-02-13,33
Cambodia,KHM,2021-02-14,30
Cambodia,KHM,2021-02-15,27
Cambodia,KHM,2021-02-16,26
Cambodia,KHM,2021-02-17,15
Cambodia,KHM,2021-02-18,19
Cambodia,KHM,2021-02-19,22
Cambodia,KHM,2021-02-20,27
Cambodia,KHM,2021-02-21,32
Cambodia,KHM,2021-02-22,36
Cambodia,KHM,2021-02-23,41
Cambodia,KHM,2021-02-24,61
Cambodia,KHM,2021-02-25,78
Cambodia,KHM,2021-02-26,97
Cambodia,KHM,2021-02-27,114
Cambodia,KHM,2021-02-28,131
Cambodia,KHM,2021-03-01,148
Cambodia,KHM,2021-03-02,217
